Changed database context to 'adventureworks'.
SellStartYear ProductID   Name                                              
         2007 July                                      1 Sunday                                  16         866 Classic Vest, L                                   
         2007 July                                      1 Sunday                                  16         867 Women's Mountain Shorts, S                        
         2007 July                                      1 Sunday                                  16         868 Women's Mountain Shorts, M                        
         2007 July                                      1 Sunday                                  16         869 Women's Mountain Shorts, L                        
         2007 July                                      1 Sunday                                  16         870 Water Bottle - 30 oz.                             
         2007 July                                      1 Sunday                                  16         871 Mountain Bottle Cage                              
         2007 July                                      1 Sunday                                  16         872 Road Bottle Cage                                  
         2007 July                                      1 Sunday                                  16         873 Patch Kit/8 Patches                               
         2007 July                                      1 Sunday                                  16         874 Racing Socks, M                                   
         2007 July                                      1 Sunday                                  16         875 Racing Socks, L                                   
         2007 July                                      1 Sunday                                  16         876 Hitch Rack - 4-Bike                               
         2007 July                                      1 Sunday                                  16         877 Bike Wash - Dissolver                             
         2007 July                                      1 Sunday                                  16         878 Fender Set - Mountain                             
         2007 July                                      1 Sunday                                  16         879 All-Purpose Bike Stand                            
         2007 July                                      1 Sunday                                  16         880 Hydration Pack - 70 oz.                           
         2007 July                                      1 Sunday                                  16         881 Short-Sleeve Classic Jersey, S                    
         2007 July                                      1 Sunday                                  16         882 Short-Sleeve Classic Jersey, M                    
         2007 July                                      1 Sunday                                  16         883 Short-Sleeve Classic Jersey, L                    
         2007 July                                      1 Sunday                                  16         884 Short-Sleeve Classic Jersey, XL                   
         2007 July                                      1 Sunday                                  16         885 HL Touring Frame - Yellow, 60                     
         2007 July                                      1 Sunday                                  16         886 LL Touring Frame - Yellow, 62                     
         2007 July                                      1 Sunday                                  16         887 HL Touring Frame - Yellow, 46                     
         2007 July                                      1 Sunday                                  16         888 HL Touring Frame - Yellow, 50                     
         2007 July                                      1 Sunday                                  16         889 HL Touring Frame - Yellow, 54                     
         2007 July                                      1 Sunday                                  16         890 HL Touring Frame - Blue, 46                       
         2007 July                                      1 Sunday                                  16         891 HL Touring Frame - Blue, 50                       
         2007 July                                      1 Sunday                                  16         892 HL Touring Frame - Blue, 54                       
         2007 July                                      1 Sunday                                  16         893 HL Touring Frame - Blue, 60                       
         2007 July                                      1 Sunday                                  16         894 Rear Derailleur                                   
         2007 July                                      1 Sunday                                  16         895 LL Touring Frame - Blue, 50                       
         2007 July                                      1 Sunday                                  16         896 LL Touring Frame - Blue, 54                       
         2007 July                                      1 Sunday                                  16         897 LL Touring Frame - Blue, 58                       
         2007 July                                      1 Sunday                                  16         898 LL Touring Frame - Blue, 62                       
         2007 July                                      1 Sunday                                  16         899 LL Touring Frame - Yellow, 44                     
         2007 July                                      1 Sunday                                  16         900 LL Touring Frame - Yellow, 50                     
         2007 July                                      1 Sunday                                  16         901 LL Touring Frame - Yellow, 54                     
         2007 July                                      1 Sunday                                  16         902 LL Touring Frame - Yellow, 58                     
         2007 July                                      1 Sunday                                  16         903 LL Touring Frame - Blue, 44                       
         2007 July                                      1 Sunday                                  16         904 ML Mountain Frame-W - Silver, 40                  
         2007 July                                      1 Sunday                                  16         905 ML Mountain Frame-W - Silver, 42                  
         2007 July                                      1 Sunday                                  16         906 ML Mountain Frame-W - Silver, 46                  
         2007 July                                      1 Sunday                                  16         907 Rear Brakes                                       
         2007 July                                      1 Sunday                                  16         908 LL Mountain Seat/Saddle                           
         2007 July                                      1 Sunday                                  16         909 ML Mountain Seat/Saddle                           
         2007 July                                      1 Sunday                                  16         910 HL Mountain Seat/Saddle                           
         2007 July                                      1 Sunday                                  16         911 LL Road Seat/Saddle                               
         2007 July                                      1 Sunday                                  16         912 ML Road Seat/Saddle                               
         2007 July                                      1 Sunday                                  16         913 HL Road Seat/Saddle                               
         2007 July                                      1 Sunday                                  16         914 LL Touring Seat/Saddle                            
         2007 July                                      1 Sunday                                  16         915 ML Touring Seat/Saddle                            
         2007 July                                      1 Sunday                                  16         916 HL Touring Seat/Saddle                            
         2007 July                                      1 Sunday                                  16         917 LL Mountain Frame - Silver, 42                    
         2007 July                                      1 Sunday                                  16         918 LL Mountain Frame - Silver, 44                    
         2007 July                                      1 Sunday                                  16         919 LL Mountain Frame - Silver, 48                    
         2007 July                                      1 Sunday                                  16         920 LL Mountain Frame - Silver, 52                    
         2007 July                                      1 Sunday                                  16         921 Mountain Tire Tube                                
         2007 July                                      1 Sunday                                  16         922 Road Tire Tube                                    
         2007 July                                      1 Sunday                                  16         923 Touring Tire Tube                                 
         2007 July                                      1 Sunday                                  16         924 LL Mountain Frame - Black, 42                     
         2007 July                                      1 Sunday                                  16         925 LL Mountain Frame - Black, 44                     
         2007 July                                      1 Sunday                                  16         926 LL Mountain Frame - Black, 48                     
         2007 July                                      1 Sunday                                  16         927 LL Mountain Frame - Black, 52                     
         2007 July                                      1 Sunday                                  16         928 LL Mountain Tire                                  
         2007 July                                      1 Sunday                                  16         929 ML Mountain Tire                                  
         2007 July                                      1 Sunday                                  16         930 HL Mountain Tire                                  
         2007 July                                      1 Sunday                                  16         931 LL Road Tire                                      
         2007 July                                      1 Sunday                                  16         932 ML Road Tire                                      
         2007 July                                      1 Sunday                                  16         933 HL Road Tire                                      
         2007 July                                      1 Sunday                                  16         934 Touring Tire                                      
         2007 July                                      1 Sunday                                  16         935 LL Mountain Pedal                                 
         2007 July                                      1 Sunday                                  16         936 ML Mountain Pedal                                 
         2007 July                                      1 Sunday                                  16         937 HL Mountain Pedal                                 
         2007 July                                      1 Sunday                                  16         938 LL Road Pedal                                     
         2007 July                                      1 Sunday                                  16         939 ML Road Pedal                                     
         2007 July                                      1 Sunday                                  16         940 HL Road Pedal                                     
         2007 July                                      1 Sunday                                  16         941 Touring Pedal                                     
         2007 July                                      1 Sunday                                  16         942 ML Mountain Frame-W - Silver, 38                  
         2007 July                                      1 Sunday                                  16         943 LL Mountain Frame - Black, 40                     
         2007 July                                      1 Sunday                                  16         944 LL Mountain Frame - Silver, 40                    
         2007 July                                      1 Sunday                                  16         945 Front Derailleur                                  
         2007 July                                      1 Sunday                                  16         946 LL Touring Handlebars                             
         2007 July                                      1 Sunday                                  16         947 HL Touring Handlebars                             
         2007 July                                      1 Sunday                                  16         948 Front Brakes                                      
         2007 July                                      1 Sunday                                  16         949 LL Crankset                                       
         2007 July                                      1 Sunday                                  16         950 ML Crankset                                       
         2007 July                                      1 Sunday                                  16         951 HL Crankset                                       
         2007 July                                      1 Sunday                                  16         952 Chain                                             
         2007 July                                      1 Sunday                                  16         953 Touring-2000 Blue, 60                             
         2007 July                                      1 Sunday                                  16         954 Touring-1000 Yellow, 46                           
         2007 July                                      1 Sunday                                  16         955 Touring-1000 Yellow, 50                           
         2007 July                                      1 Sunday                                  16         956 Touring-1000 Yellow, 54                           
         2007 July                                      1 Sunday                                  16         957 Touring-1000 Yellow, 60                           
         2007 July                                      1 Sunday                                  16         958 Touring-3000 Blue, 54                             
         2007 July                                      1 Sunday                                  16         959 Touring-3000 Blue, 58                             
         2007 July                                      1 Sunday                                  16         960 Touring-3000 Blue, 62                             
         2007 July                                      1 Sunday                                  16         961 Touring-3000 Yellow, 44                           
         2007 July                                      1 Sunday                                  16         962 Touring-3000 Yellow, 50                           
         2007 July                                      1 Sunday                                  16         963 Touring-3000 Yellow, 54                           
         2007 July                                      1 Sunday                                  16         964 Touring-3000 Yellow, 58                           
         2007 July                                      1 Sunday                                  16         965 Touring-3000 Yellow, 62                           
         2007 July                                      1 Sunday                                  16         966 Touring-1000 Blue, 46                             
         2007 July                                      1 Sunday                                  16         967 Touring-1000 Blue, 50                             
         2007 July                                      1 Sunday                                  16         968 Touring-1000 Blue, 54                             
         2007 July                                      1 Sunday                                  16         969 Touring-1000 Blue, 60                             
         2007 July                                      1 Sunday                                  16         970 Touring-2000 Blue, 46                             
         2007 July                                      1 Sunday                                  16         971 Touring-2000 Blue, 50                             
         2007 July                                      1 Sunday                                  16         972 Touring-2000 Blue, 54                             
         2007 July                                      1 Sunday                                  16         973 Road-350-W Yellow, 40                             
         2007 July                                      1 Sunday                                  16         974 Road-350-W Yellow, 42                             
         2007 July                                      1 Sunday                                  16         975 Road-350-W Yellow, 44                             
         2007 July                                      1 Sunday                                  16         976 Road-350-W Yellow, 48                             
         2007 July                                      1 Sunday                                  16         977 Road-750 Black, 58                                
         2007 July                                      1 Sunday                                  16         978 Touring-3000 Blue, 44                             
         2007 July                                      1 Sunday                                  16         979 Touring-3000 Blue, 50                             
         2007 July                                      1 Sunday                                  16         980 Mountain-400-W Silver, 38                         
         2007 July                                      1 Sunday                                  16         981 Mountain-400-W Silver, 40                         
         2007 July                                      1 Sunday                                  16         982 Mountain-400-W Silver, 42                         
         2007 July                                      1 Sunday                                  16         983 Mountain-400-W Silver, 46                         
         2007 July                                      1 Sunday                                  16         984 Mountain-500 Silver, 40                           
         2007 July                                      1 Sunday                                  16         985 Mountain-500 Silver, 42                           
         2007 July                                      1 Sunday                                  16         986 Mountain-500 Silver, 44                           
         2007 July                                      1 Sunday                                  16         987 Mountain-500 Silver, 48                           
         2007 July                                      1 Sunday                                  16         988 Mountain-500 Silver, 52                           
         2007 July                                      1 Sunday                                  16         989 Mountain-500 Black, 40                            
         2007 July                                      1 Sunday                                  16         990 Mountain-500 Black, 42                            
         2007 July                                      1 Sunday                                  16         991 Mountain-500 Black, 44                            
         2007 July                                      1 Sunday                                  16         992 Mountain-500 Black, 48                            
         2007 July                                      1 Sunday                                  16         993 Mountain-500 Black, 52                            
         2007 July                                      1 Sunday                                  16         994 LL Bottom Bracket                                 
         2007 July                                      1 Sunday                                  16         995 ML Bottom Bracket                                 
         2007 July                                      1 Sunday                                  16         996 HL Bottom Bracket                                 
         2007 July                                      1 Sunday                                  16         997 Road-750 Black, 44                                
         2007 July                                      1 Sunday                                  16         998 Road-750 Black, 48                                
         2007 July                                      1 Sunday                                  16         999 Road-750 Black, 52                                

(295 rows affected)
FullName                                                                                             
-----------------------------------------------------------------------------------------------------
Orlando Gee                                                                                          
Keith Harris                                                                                         
Donna Carreras                                                                                       
Janet Gates                                                                                          
Lucy Harrington                                                                                      
Rosmarie Carroll                                                                                     
Dominic Gash                                                                                         
Kathleen Garza                                                                                       
Katherine Harding                                                                                    
Johnny Caprio                                                                                        
Christopher Beck                                                                                     
David Liu                                                                                            
John Beaver                                                                                          
Jean Handley                                                                                         
Jinghao Liu                                                                                          
Linda Burnett                                                                                        
Kerim Hanif                                                                                          
Kevin Liu                                                                                            
Donald Blanton                                                                                       
Jackie Blackwell                                                                                     
Bryan Hamilton                                                                                       
Todd Logan                                                                                           
Barbara German                                                                                       
Jim Geist                                                                                            
Betty Haines                                                                                         
Sharon Looney                                                                                        
Darren Gehring                                                                                       
Erin Hagens                                                                                          
Jeremy Los                                                                                           
Elsa Leavitt                                                                                         
David Lawrence                                                                                       
Hattie Haemon                                                                                        
Anita Lucerne                                                                                        
Rebecca Laszlo                                                                                       
Eric Lang                                                                                            
Brian Groth                                                                                          
Judy Lundahl                                                                                         
Peter Kurniawan                                                                                      
Douglas Groncki                                                                                      
Sean Lunt                                                                                            
Jeffrey Kurtz                                                                                        
Vamsi Kuppa                                                                                          
Jane Greer                                                                                           
Alexander Deborde                                                                                    
Deepak Kumar                                                                                         
Margaret Krupka                                                                                      
Christopher Bright                                                                                   
Aidan Delaney                                                                                        
James Krow                                                                                           
Michael Brundage                                                                                     
Stefan Delmarco                                                                                      
Mitch Kennedy                                                                                        
James Kramer                                                                                         
Eric Brumfield                                                                                       
Della Demott Jr                                                                                      
Pamala Kotc                                                                                          
Joy Koski                                                                                            
Jovita Carmody                                                                                       
Prashanth Desai                                                                                      
Scott Konersmann                                                                                     
Jane Carmichael                                                                                      
Bonnie Lepro                                                                                         
Eugene Kogan                                                                                         
Kirk King                                                                                            
William Conner                                                                                       
Linda Leste                                                                                          
Andrea Thomsen                                                                                       
Daniel Thompson                                                                                      
Kendra Thompson                                                                                      
Scott Colvin                                                                                         
Elsie Lewin                                                                                          
Donald Thompson                                                                                      
John Colon                                                                                           
George Li                                                                                            
Yale Li                                                                                              
Phyllis Thomas                                                                                       
Pat Coleman                                                                                          
Yuhong Li                                                                                            
Joseph Lique                                                                                         
Judy Thames                                                                                          
Connie Coffman                                                                                       
Paulo Lisboa                                                                                         
Vanessa Tench                                                                                        
Teanna Cobb                                                                                          
Michael Graff                                                                                        
Derek Graham                                                                                         
Gytis Barzdukas                                                                                      
Jane Clayton                                                                                         
Jon Grande                                                                                           
Ted Bremer                                                                                           
Richard Bready                                                                                       
Alice Clark                                                                                          
Alan Brewer                                                                                          
Cornelius Brandon                                                                                    
Jill Christie                                                                                        
Walter Brian                                                                                         
Carlton Carlisle                                                                                     
Joseph Castellucio                                                                                   
Lester Bowman                                                                                        
Brigid Cavendish                                                                                     
Andrew Cencini                                                                                       
Cindy Dodd                                                                                           
Randall Boseman                                                                                      
Stacey Cereghino                                                                                     
Blaine Dockter                                                                                       
Luis Bonifaz                                                                                         
Brenda Diaz                                                                                          
Gabriele Dickmann                                                                                    
Rudolph Dillon                                                                                       
Michael Bohling                                                                                      
Dick Dievendorff                                                                                     
Nicky Chesnut                                                                                        
Michael Lee                                                                                          
Stanley Alan                                                                                         
Yao-Qiang Cheng                                                                                      
Marjorie Lee                                                                                         
Sandeep Kaliyath                                                                                     
Pei Chow                                                                                             
Frank Campbell                                                                                       
Mark Lee                                                                                             
Sandra Kitt                                                                                          
Hao Chen                                                                                             
Jolie Lenehan                                                                                        
Diane Krane                                                                                          
Payton Benson                                                                                        
Roger Lengel                                                                                         
Peggy Justice                                                                                        
Edna Benson                                                                                          
A. Leonetti                                                                                          
Jean Jordan                                                                                          
Ido Ben-Sachar                                                                                       
Frank Mart¡nez                                                                                       
Steve Masters                                                                                        
Robert Jones                                                                                         
Josh Barnhill                                                                                        
Jennifer Maxham                                                                                      
Chris Maxwell                                                                                        
David Johnson                                                                                        
Brian Johnson                                                                                        
Robert Brown                                                                                         
Sandra Maynard                                                                                       
Barry Johnson                                                                                        
Joyce Jarvis                                                                                         
Vance Johns                                                                                          
Robin McGuigan                                                                                       
Danielle Johnson                                                                                     
David Jaffe                                                                                          
Mary Alexander                                                                                       
Lola McCarthy                                                                                        
Mary Browning                                                                                        
Jodan Jacobson                                                                                       
Jane McCarty                                                                                         
Jessie Valerio                                                                                       
Eric Jacobsen                                                                                        
Bronson Jacobs                                                                                       
James McCoy                                                                                          
Esther Valle                                                                                         
Denean Ison                                                                                          
Erik Ismert                                                                                          
Robert Bernacchi                                                                                     
Sunil Uppal                                                                                          
Richard Irwin                                                                                        
Matthias Berndt                                                                                      
Sairaj Uddin                                                                                         
Lucio Iallo                                                                                          
Beth Inghram                                                                                         
Timothy Burnett                                                                                      
Phyllis Tuffield                                                                                     
Richard Byham                                                                                        
Jared Bustamante                                                                                     
Henry Campen                                                                                         
Christie Trujillo                                                                                    
Janet Gilliat                                                                                        
Chris Cannon                                                                                         
Michael John Troyer                                                                                  
Guy Gilbert                                                                                          
Frances Giglio                                                                                       
Suzana De Abreu Canuto                                                                               
Billy Trent                                                                                          
Leo Giakoumakis                                                                                      
Grant Culbertson                                                                                     
Robert Barker                                                                                        
Gabriel Bockenkamp                                                                                   
Scott Culp                                                                                           
Wayne Banack                                                                                         
Michael Blythe                                                                                       
Conor Cunningham                                                                                     
Alberto Baltazar                                                                                     
Joseph Mitzner                                                                                       
Robert Mitosinka                                                                                     
Thierry D'Hers                                                                                       
Daniel Blanco                                                                                        
Linda Mitchell                                                                                       
Stephen Ayers                                                                                        
Neva Mitchell                                                                                        
Megan Davis                                                                                          
John Arthur                                                                                          
Frank Miller                                                                                         
Alvaro De Matos Miranda Filho                                                                        
Thomas Armstrong                                                                                     
Dylan Miller                                                                                         
Ben Miller                                                                                           
Jacob Dean                                                                                           
Ann Beebe                                                                                            
Matthew Miller                                                                                       
Jo Brown                                                                                             
Virginia Miller                                                                                      
Scott Gode                                                                                           
Caroline Vicknair                                                                                    
Robert Vessa                                                                                         
Andreas Berglund                                                                                     
Mete Goktepe                                                                                         
Wanda Vernon                                                                                         
Dora Verdad                                                                                          
John Berger                                                                                          
Brian Goldstein                                                                                      
Raja Venugopal                                                                                       
Patricia Vasquez                                                                                     
Karren Burkhardt                                                                                     
Abigail Gonzalez                                                                                     
Ranjit Varkey Chudukatil                                                                             
Ingrid Burkhardt                                                                                     
Oscar Alpuerto                                                                                       
Gary Vargas                                                                                          
